  0.83099E-02  0.84634E+01  0.11067E+00  0.59778E+00  0.19643E+00  0.59278E+00 -0.81488E-03  0.44505E+00 -0.46525E-03  0.27957E+00 -0.72576E-04  0.91937E-01  0.11269E+01  0.30575E+00  0.17769E+00  0.10336E+01  0.28531E+00
  0.86035E-02  0.82876E+01  0.11281E+00  0.58821E+00  0.20034E+00  0.58312E+00 -0.83098E-03  0.43657E+00 -0.47446E-03  0.27344E+00 -0.74015E-04  0.89790E-01  0.11103E+01  0.31179E+00  0.17409E+00  0.10186E+01  0.29067E+00
  0.89074E-02  0.81143E+01  0.11498E+00  0.57875E+00  0.20432E+00  0.57357E+00 -0.84672E-03  0.42820E+00 -0.48346E-03  0.26741E+00 -0.75421E-04  0.87679E-01  0.10941E+01  0.31793E+00  0.17055E+00  0.10039E+01  0.29615E+00
  0.92220E-02  0.79436E+01  0.11719E+00  0.56938E+00  0.20836E+00  0.56411E+00 -0.86208E-03  0.41993E+00 -0.49224E-03  0.26146E+00 -0.76794E-04  0.85601E-01  0.10780E+01  0.32416E+00  0.16707E+00  0.98936E+00  0.30167E+00
  0.95477E-02  0.77754E+01  0.11943E+00  0.56011E+00  0.21246E+00  0.55475E+00 -0.87705E-03  0.41178E+00 -0.50079E-03  0.25560E+00 -0.78131E-04  0.83558E-01  0.10622E+01  0.33048E+00  0.16363E+00  0.97501E+00  0.30718E+00
  0.98850E-02  0.76097E+01  0.12170E+00  0.55094E+00  0.21664E+00  0.54549E+00 -0.89160E-03  0.40372E+00 -0.50911E-03  0.24983E+00 -0.79432E-04  0.81548E-01  0.10467E+01  0.33689E+00  0.16024E+00  0.96088E+00  0.31275E+00
  0.10234E-01  0.74465E+01  0.12401E+00  0.54186E+00  0.22088E+00  0.53631E+00 -0.90572E-03  0.39577E+00 -0.51719E-03  0.24415E+00 -0.80694E-04  0.79571E-01  0.10314E+01  0.34340E+00  0.15691E+00  0.94697E+00  0.31837E+00
  0.10596E-01  0.72857E+01  0.12635E+00  0.53288E+00  0.22519E+00  0.52724E+00 -0.91939E-03  0.38793E+00 -0.52500E-03  0.23855E+00 -0.81916E-04  0.77627E-01  0.10163E+01  0.35001E+00  0.15363E+00  0.93328E+00  0.32408E+00
  0.10970E-01  0.71273E+01  0.12873E+00  0.52399E+00  0.22956E+00  0.51825E+00 -0.93260E-03  0.38018E+00 -0.53256E-03  0.23303E+00 -0.83097E-04  0.75715E-01  0.10015E+01  0.35673E+00  0.15039E+00  0.91984E+00  0.32996E+00
  0.11357E-01  0.69713E+01  0.13114E+00  0.51519E+00  0.23401E+00  0.50935E+00 -0.94533E-03  0.37254E+00 -0.53984E-03  0.22760E+00 -0.84236E-04  0.73835E-01  0.98696E+00  0.36356E+00  0.14720E+00  0.90664E+00  0.33595E+00
  0.11758E-01  0.68176E+01  0.13358E+00  0.50648E+00  0.23852E+00  0.50054E+00 -0.95757E-03  0.36499E+00 -0.54683E-03  0.22225E+00 -0.85330E-04  0.71987E-01  0.97263E+00  0.37049E+00  0.14407E+00  0.89366E+00  0.34204E+00
  0.12174E-01  0.66663E+01  0.13605E+00  0.49786E+00  0.24310E+00  0.49182E+00 -0.96930E-03  0.35754E+00 -0.55355E-03  0.21699E+00 -0.86380E-04  0.70170E-01  0.95854E+00  0.37752E+00  0.14098E+00  0.88092E+00  0.34824E+00
  0.12604E-01  0.65173E+01  0.13855E+00  0.48932E+00  0.24775E+00  0.48318E+00 -0.98052E-03  0.35019E+00 -0.55996E-03  0.21180E+00 -0.87384E-04  0.68384E-01  0.94466E+00  0.38464E+00  0.13794E+00  0.86832E+00  0.35443E+00
  0.13049E-01  0.63706E+01  0.14109E+00  0.48087E+00  0.25246E+00  0.47463E+00 -0.99121E-03  0.34293E+00 -0.56608E-03  0.20670E+00 -0.88340E-04  0.66629E-01  0.93100E+00  0.39185E+00  0.13495E+00  0.85593E+00  0.36067E+00
  0.13510E-01  0.62261E+01  0.14365E+00  0.47251E+00  0.25724E+00  0.46616E+00 -0.10014E-02  0.33577E+00 -0.57188E-03  0.20167E+00 -0.89248E-04  0.64905E-01  0.91758E+00  0.39915E+00  0.13200E+00  0.84373E+00  0.36697E+00
  0.13987E-01  0.60839E+01  0.14624E+00  0.46423E+00  0.26208E+00  0.45778E+00 -0.10109E-02  0.32871E+00 -0.57736E-03  0.19673E+00 -0.90106E-04  0.63210E-01  0.90438E+00  0.40656E+00  0.12910E+00  0.83173E+00  0.37334E+00
  0.14481E-01  0.59439E+01  0.14886E+00  0.45604E+00  0.26699E+00  0.44947E+00 -0.10200E-02  0.32173E+00 -0.58252E-03  0.19186E+00 -0.90914E-04  0.61545E-01  0.89140E+00  0.41406E+00  0.12625E+00  0.81995E+00  0.37983E+00
  0.14993E-01  0.58061E+01  0.15151E+00  0.44792E+00  0.27195E+00  0.44125E+00 -0.10284E-02  0.31485E+00 -0.58735E-03  0.18707E+00 -0.91669E-04  0.59910E-01  0.87863E+00  0.42166E+00  0.12344E+00  0.80839E+00  0.38644E+00
  0.15522E-01  0.56704E+01  0.15419E+00  0.43989E+00  0.27699E+00  0.43311E+00 -0.10362E-02  0.30806E+00 -0.59184E-03  0.18236E+00 -0.92372E-04  0.58304E-01  0.86609E+00  0.42937E+00  0.12067E+00  0.79703E+00  0.39314E+00
  0.16071E-01  0.55369E+01  0.15689E+00  0.43193E+00  0.28208E+00  0.42505E+00 -0.10435E-02  0.30136E+00 -0.59598E-03  0.17772E+00 -0.93020E-04  0.56726E-01  0.85376E+00  0.43717E+00  0.11795E+00  0.78588E+00  0.39994E+00
  0.16638E-01  0.54055E+01  0.15962E+00  0.42405E+00  0.28724E+00  0.41706E+00 -0.10501E-02  0.29475E+00 -0.59976E-03  0.17316E+00 -0.93612E-04  0.55177E-01  0.84164E+00  0.44506E+00  0.11528E+00  0.77490E+00  0.40679E+00
  0.17226E-01  0.52762E+01  0.16237E+00  0.41625E+00  0.29245E+00  0.40915E+00 -0.10560E-02  0.28823E+00 -0.60318E-03  0.16867E+00 -0.94148E-04  0.53656E-01  0.82972E+00  0.45302E+00  0.11264E+00  0.76409E+00  0.41367E+00
  0.17834E-01  0.51490E+01  0.16515E+00  0.40853E+00  0.29773E+00  0.40131E+00 -0.10614E-02  0.28180E+00 -0.60623E-03  0.16426E+00 -0.94626E-04  0.52164E-01  0.81800E+00  0.46107E+00  0.11005E+00  0.75345E+00  0.42060E+00
  0.18464E-01  0.50238E+01  0.16795E+00  0.40088E+00  0.30307E+00  0.39355E+00 -0.10660E-02  0.27545E+00 -0.60890E-03  0.15992E+00 -0.95045E-04  0.50698E-01  0.80649E+00  0.46921E+00  0.10751E+00  0.74300E+00  0.42760E+00
  0.19116E-01  0.49006E+01  0.17077E+00  0.39330E+00  0.30847E+00  0.38586E+00 -0.10700E-02  0.26918E+00 -0.61118E-03  0.15565E+00 -0.95403E-04  0.49260E-01  0.79518E+00  0.47743E+00  0.10500E+00  0.73273E+00  0.43467E+00
  0.19792E-01  0.47794E+01  0.17362E+00  0.38579E+00  0.31393E+00  0.37825E+00 -0.10733E-02  0.26300E+00 -0.61307E-03  0.15146E+00 -0.95701E-04  0.47849E-01  0.78405E+00  0.48574E+00  0.10254E+00  0.72266E+00  0.44184E+00
  0.20491E-01  0.46602E+01  0.17649E+00  0.37836E+00  0.31944E+00  0.37070E+00 -0.10759E-02  0.25690E+00 -0.61456E-03  0.14733E+00 -0.95935E-04  0.46464E-01  0.77313E+00  0.49412E+00  0.10011E+00  0.71277E+00  0.44909E+00
  0.21215E-01  0.45429E+01  0.17938E+00  0.37099E+00  0.32501E+00  0.36322E+00 -0.10778E-02  0.25089E+00 -0.61565E-03  0.14327E+00 -0.96106E-04  0.45105E-01  0.76240E+00  0.50259E+00  0.97733E-01  0.70306E+00  0.45642E+00
  0.21964E-01  0.44276E+01  0.18228E+00  0.36370E+00  0.33064E+00  0.35581E+00 -0.10790E-02  0.24495E+00 -0.61631E-03  0.13929E+00 -0.96212E-04  0.43773E-01  0.75187E+00  0.51113E+00  0.95393E-01  0.69354E+00  0.46382E+00
  0.22740E-01  0.43142E+01  0.18521E+00  0.35647E+00  0.33633E+00  0.34847E+00 -0.10794E-02  0.23910E+00 -0.61656E-03  0.13537E+00 -0.96252E-04  0.42466E-01  0.74151E+00  0.51972E+00  0.93090E-01  0.68414E+00  0.47122E+00
  0.23543E-01  0.42026E+01  0.18816E+00  0.34931E+00  0.34207E+00  0.34120E+00 -0.10791E-02  0.23333E+00 -0.61639E-03  0.13152E+00 -0.96227E-04  0.41185E-01  0.73133E+00  0.52838E+00  0.90828E-01  0.67491E+00  0.47867E+00
  0.24374E-01  0.40929E+01  0.19111E+00  0.34222E+00  0.34786E+00  0.33399E+00 -0.10780E-02  0.22763E+00 -0.61580E-03  0.12773E+00 -0.96136E-04  0.39928E-01  0.72134E+00  0.53710E+00  0.88605E-01  0.66585E+00  0.48617E+00
  0.25235E-01  0.39850E+01  0.19408E+00  0.33519E+00  0.35369E+00  0.32685E+00 -0.10762E-02  0.22201E+00 -0.61479E-03  0.12402E+00 -0.95981E-04  0.38697E-01  0.71153E+00  0.54589E+00  0.86422E-01  0.65695E+00  0.49372E+00
